PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Is indexable page,Meta description,H1,H2,No. of content words,No. of internal outlinks,No. of external outlinks,Page text,Extracted text (raw <body>) (length),Text hash,First found at
21,https://firemaths.info/what-is-lean-fire,Lean FIRE vs Fat FIRE: Spending Thresholds & Trade-Offs,text/html; charset=utf-8,false,200,0,true,"Compare Lean FIRE (extreme frugality) with Fat FIRE (luxury retirement). Learn the math, the lifestyle differences, and which FI path suits your goals.",Lean FIRE vs. Fat FIRE,"The Spectrum of Financial Independence
Lean FIRE: The Speed Run to Freedom
Fat FIRE: The Golden Years
The Middle Ground: Chubby FIRE
Which Path Should You Choose?
Lean FIRE vs Fat FIRE FAQs",882,6,1,<truncated>,5304,17335166482180426163,
21,https://firemaths.info/home-insurance-cost-calculator,Home Insurance Cost Calculator: Estimate Annual Premiums,text/html; charset=utf-8,false,200,0,true,"Estimate your annual home insurance costs with our interactive calculator. Adjust home value, deductible, and risk factors to see how they impact your premium.",Home Insurance Cost Estimator,"The Cost Estimator Tool
How the Cost is Calculated
Proven Strategies to Lower Your Cost
A Note for Condo Owners and Renters
Frequently Asked Questions",859,7,1,<truncated>,5450,4122585069971417859,
21,https://firemaths.info/guide-taxes-complete,Understanding Your Taxes: A Complete Guide,text/html; charset=utf-8,false,200,0,true,"Demystify taxes: brackets, deductions, capital gains, tax-advantaged accounts, and strategies to minimize your tax bill legally.",Understanding Your Taxes: A Complete Guide,"1. How Tax Brackets Actually Work
2. Income Tax: W-2 vs 1099
3. Capital Gains Tax
4. Tax-Advantaged Accounts
5. Common Deductions & Credits
6. Tax Optimization Strategies
7. Freelancer & Side Hustle Taxes
Frequently Asked Questions",1192,11,1,<truncated>,7546,3659870837760490752,
21,https://firemaths.info/money-market-funds-guide,Money Market Funds Guide: Maximize Cash in Your Brokerage,text/html; charset=utf-8,false,200,0,true,"A complete guide to money market funds and cash-like ETFs. Learn how they work, how they compare to an HYSA, and how to use them in your FIRE portfolio.",Money Market Funds Guide,"What is a Money Market Fund?
Money Market Funds vs. HYSA
Tax Treatment of Money Market Funds
Where do they fit in a FIRE Strategy?",578,5,1,<truncated>,3520,880747434586404593,
21,https://firemaths.info/inflation-vs-savings,Inflation vs. Savings: Calculate Your Real Return,text/html; charset=utf-8,false,200,0,true,Discover the true cost of holding cash. Compare inflation vs savings rates and calculate your after-tax real return on your emergency fund.,Inflation vs. Savings,"Nominal vs. Real Returns
The Impact of Taxes
Calculate Your Real Return
How to Protect Your Cash",430,5,1,<truncated>,2479,1994048555428340207,
21,https://firemaths.info/what-is-barista-fire,What is Barista FIRE? The Part-Time Path to Early Retirement,text/html; charset=utf-8,false,200,0,true,"Discover how Barista FIRE allows you to quit your stressful corporate job years early by using a low-stress, part-time job to cover the gap in your.",What is Barista FIRE?,"Understanding Barista FIRE
The Mathematics of Barista FIRE
The Healthcare Factor
Coast FIRE vs. Barista FIRE
Is Barista FIRE Right for You?
Barista FIRE FAQs",897,5,1,<truncated>,5603,814497847430690501,
21,https://firemaths.info/sequence-of-returns-risk,Sequence of Returns Risk Explained: Protect Your FIRE Portfolio,text/html; charset=utf-8,false,200,0,true,"Don't let a market crash ruin your early retirement. Learn how to mitigate Sequence of Returns Risk using bond tents, cash buffers, and dynamic spending.",Sequence of Returns Risk,"The Flaw in ""Average Returns""
A Mathematical Example
The Danger Zone
Strategies to Mitigate SORR
SORR FAQs",1060,6,1,<truncated>,6339,16406939446205542973,
21,https://firemaths.info/side-income-fire,Side Income for FIRE: Accelerate Your Timeline,text/html; charset=utf-8,false,200,0,true,"Side income for FIRE — highest ROI hustles, passive income math. Why increasing income beats cutting expenses.",Side Income for FIRE: Accelerate Your Timeline,"Highest ROI Side Hustles
The Passive Income Math",948,4,1,<truncated>,6001,3187024557695446720,
21,https://firemaths.info/fire-roadmap-checklist,FIRE Roadmap Checklist: From Zero to FI,text/html; charset=utf-8,false,200,0,true,"Step-by-step FIRE roadmap from zero to FI. 30+ steps by phase: Foundation, Acceleration, Optimization, Transition.",FIRE Roadmap Checklist: From Zero to FI,"Phase 1: The Foundation (Getting to Zero)
Phase 2: Acceleration (Building the Snowball)
Phase 3: Optimization (Fine-Tuning the Engine)
Phase 4: Transition (The Final Approach)",2055,9,1,<truncated>,12899,14958443075104501463,
21,https://firemaths.info/home-insurance-deductible-guide,Home Insurance Deductible Guide: Low vs High & Break-Even Math,text/html; charset=utf-8,false,200,0,true,"How to choose your home insurance deductible. Understand the break-even math, low vs high deductibles, and when you should file a claim.",Home Insurance Deductible Guide,"How a Deductible Works
Types of Deductibles
The Low vs. High Deductible Debate
The Break-Even Math: Is Raising It Worth It?
When Should You Actually File a Claim?
The Emergency Fund Rule
Frequently Asked Questions",935,4,1,<truncated>,5831,15698302730625805747,
21,https://firemaths.info/cash-savings-compared,"Cash Savings Compared: HYSAs, GICs, Money Market & T-Bills",text/html; charset=utf-8,false,200,0,true,"A complete guide comparing high-yield savings accounts, GICs, money market funds, and Treasury Bills to optimize your cash strategy.",Cash Savings Compared,"1. The Foundation: High-Yield Savings Accounts (HYSAs)
2. Locking in Yield: Guaranteed Investment Certificates (GICs)
3. The Brokerage Option: Money Market Funds
4. The Safest Asset: Treasury Bills (T-Bills)
Advanced Strategies for FIRE",683,9,1,<truncated>,4286,1327662599066880444,
21,https://firemaths.info/fire-dictionary,FIRE Dictionary: Complete Glossary of Financial Independence Terms,text/html; charset=utf-8,false,200,0,true,"Comprehensive guide to FIRE terminology. Over 40 terms defined including Coast FIRE, SWR, SORR, Geographic Arbitrage, and more.",The Complete FIRE Dictionary,Frequently Asked Questions,4345,9,1,<truncated>,28271,749549030386245912,
21,https://firemaths.info/what-is-coast-fire,What is Coast FIRE? The Lower-Stress Path to Early Retirement,text/html; charset=utf-8,false,200,0,true,"Learn how Coast FIRE works, how to calculate your number, and why front-loading your investments early in life can buy you decades of freedom.",What is Coast FIRE?,"Understanding Coast FIRE
How to Calculate Your Coast FI Number
The Benefits of Coast FIRE
Coast FIRE vs. Barista FIRE vs. Lean FIRE
Is Coast FIRE Right for You?
Coast FIRE FAQs",957,6,1,<truncated>,5862,17008037838234466816,
21,https://firemaths.info/first-time-home-buyer-checklist,Complete First-Time Home Buyer Checklist | I Just Want To,text/html; charset=utf-8,false,200,0,true,"The ultimate 35-step first-time home buyer checklist. From saving for a down payment to closing day, use our interactive progress tracker to guide you.",The Ultimate First-Time Home Buyer Checklist,"Essential Home Buying Tools & Guides
Your Progress
Deep Dive: Navigating Your First Home Purchase
Frequently Asked Questions",2751,7,1,<truncated>,17228,18334179545140865185,
21,https://firemaths.info/what-is-fi-number,What is Your FI Number? The 25x Rule Explained,text/html; charset=utf-8,false,200,0,true,Calculate exactly how much money you need to retire early. Learn how the 25x rule works and how to adjust your FI number for pensions and Social Security.,What is Your FI Number?,"The Finish Line
The 25x Rule (The Math Behind FI)
Adjusting Your FI Number
The Danger of the 25x Rule
What If My Number is Too Big?
FI Number FAQs",978,9,1,<truncated>,5819,3364451583599898342,
21,https://firemaths.info/treasury-bills-guide,Treasury Bills Guide: Ultimate Safety for Your Cash,text/html; charset=utf-8,false,200,0,true,"Learn how Treasury Bills (T-Bills) work, how to buy them, their unique tax advantages, and how to build a T-Bill ladder for your emergency fund.",Treasury Bills Guide,"How Do T-Bills Work?
Why Choose T-Bills?
How to Buy T-Bills
Building a T-Bill Ladder
Where Do T-Bills Fit in Your FIRE Plan?",608,7,1,<truncated>,3590,3285556670046570209,
21,https://firemaths.info/renters-vs-homeowners-insurance,Renters vs. Homeowners Insurance,text/html; charset=utf-8,false,200,0,true,"Understand the differences between renters and homeowners insurance, including coverage details, costs, and which policy is right for you.",Renters vs. Homeowners Insurance,"The Fundamental Difference
Coverage Breakdown
Cost Comparison
When Do You Need Each?
Special Considerations
Frequently Asked Questions",755,5,1,<truncated>,4971,2144840248647898403,
21,https://firemaths.info/cash-wedge-strategy,Cash Wedge Strategy: Beat Sequence of Returns Risk,text/html; charset=utf-8,false,200,0,true,Discover how the Cash Wedge Strategy can protect your FIRE portfolio during a recession by preventing forced stock sales.,The Cash Wedge Strategy,"The Problem: Sequence of Returns Risk
The Solution: The Cash Wedge
How to Build the Wedge
How to Maintain the Wedge
The Drawback: Cash Drag",576,8,1,<truncated>,3268,14227857920753296655,
21,https://firemaths.info/safe-withdrawal-rate-explained,Safe Withdrawal Rate (SWR) Explained: The 4% Rule,text/html; charset=utf-8,false,200,0,true,"Master the math of early retirement. Learn how the Safe Withdrawal Rate works, the history of the Trinity Study, and modern dynamic withdrawal strategies.",Safe Withdrawal Rate (SWR) Explained,"The Core Problem of Retirement
How the Traditional 4% Rule Works
The Problem with the 4% Rule for Early Retirees
Dynamic Withdrawal Strategies
Finding Your Personal SWR
SWR FAQs",982,4,1,<truncated>,5990,17823896690358672623,
21,https://firemaths.info/best-gic-rates-2026,"Best GIC Rates 2026: Compare 1-Yr, 3-Yr, and 5-Yr Terms",text/html; charset=utf-8,false,200,0,true,"Compare the best GIC rates for 2026 across Canada. Discover top rates for 1-year, 3-year, and 5-year terms and learn how to use them for FIRE.",Best GIC Rates 2026,"Current Rate Environment in 2026
Cashable vs. Non-Redeemable GICs
Building a GIC Ladder
How GICs Fit Into Your Strategy",530,5,1,<truncated>,3284,1574535610560102153,
21,https://firemaths.info/best-hysa-canada-2026,Best HYSA Rates in Canada 2026: EQ Bank vs Tangerine vs Wealthsimple,text/html; charset=utf-8,false,200,0,true,Compare the best high-yield savings accounts (HYSAs) in Canada for 2026 to optimize your cash savings and emergency fund.,Best HYSA Rates in Canada 2026,"The Contenders for 2026
Which HYSA is Right for You?
Explore More Cash Strategies",517,4,1,<truncated>,3364,3599251498824912954,
21,https://firemaths.info/tax-optimization-fire-guide,Complete Guide to Tax Optimization for FIRE,text/html; charset=utf-8,false,200,0,true,A comprehensive guide to minimizing taxes on your path to Financial Independence and Early Retirement (FIRE).,Tax Optimization for FIRE,"Why Tax Optimization Matters
1. Maximizing Tax-Advantaged Accounts
2. Managing Tax Brackets
3. The Roth Conversion Ladder
4. Capital Gains Strategies
5. Income Smoothing in Early Retirement
6. State and Provincial Tax Considerations
7. Tax-Efficient Withdrawal Order
Conclusion",809,9,1,<truncated>,5354,2212277465024167772,
21,https://firemaths.info/maximize-employer-match,Maximize Your Employer Match: Don't Leave Free Money Behind,text/html; charset=utf-8,false,200,0,true,"Employer match — free money math, vesting, mega backdoor Roth. Why this is the highest ROI investment you can make.",Maximize Your Employer Match: Don't Leave Free Money Behind,"The Free Money Math
Understanding Vesting Schedules
The Mega Backdoor Roth Strategy",979,5,1,<truncated>,6073,13872236739189337482,
20,https://firemaths.info/lease-buy,Lease vs Buy Calculator | firemaths.info,text/html; charset=utf-8,false,200,0,true,"Compare the true cost of leasing vs. buying a vehicle. Calculate depreciation, interest, tax benefits, and find your break-even point.",Lease vs Buy Calculator,"Vehicle Details
Comparison Summary
The Great Debate: Leasing vs. Buying a Car
Understanding the Buying Calculation
Understanding the Leasing Calculation
When Does Leasing Make Sense?",685,2,1,<truncated>,4077,17288810005442204335,
20,https://firemaths.info/guide-tax-optimization,Tax Optimization Strategies Guide | firemaths.info,text/html; charset=utf-8,false,200,0,true,"A comprehensive reference guide and cheat sheet for legal tax reduction strategies including tax-loss harvesting, Roth conversions, HSAs, 529 plans, and.",Tax Optimization Strategies Guide,"Tax-Loss Harvesting (TLH)
Roth Conversions & Ladders
Health Savings Account (HSA)
529 Education Plans
Charitable Giving Optimization
Why Tax Optimization Matters for Wealth Building
Understanding Deductions vs. Credits
When to Consult a Professional",919,2,1,<truncated>,6115,966774938629855503,
20,https://firemaths.info/list-budgeting-apps,Best Free Budgeting Apps: YNAB vs Mint vs Others,text/html; charset=utf-8,false,200,0,true,"Compare the best free budgeting apps: YNAB, Mint, PocketGuard, and Goodbudget. Features, privacy, platforms, pros and cons to help you choose the right.",Best Free Budgeting Apps: YNAB vs Mint vs Others,"Top Budgeting Tools Compared
Quick Comparison Matrix
Why Use a Budgeting App?
Zero-Based vs. Tracking Approaches
Privacy and Security Considerations",585,2,1,<truncated>,4004,33329290886912831,
20,https://firemaths.info/federal-income-tax-calculator,Federal Income Tax Calculator: Estimate Your 2024 & 2025 Taxes,text/html; charset=utf-8,false,200,0,true,"Stop guessing how much you owe the IRS. Use this federal income tax calculator to instantly estimate your liability, effective rate, and marginal...",Federal Income Tax Calculator,"Understanding Your Federal Income Tax: A Comprehensive Guide
Frequently Asked Questions",1437,2,1,<truncated>,8887,17833009189629379448,
20,https://firemaths.info/what-is-savings-rate,Savings Rate: The Math That Determines When You Retire,text/html; charset=utf-8,false,200,0,true,Your savings rate dictates exactly how many years you have left to work. Learn how to calculate it properly and why it matters more than investment returns.,The Power of Your Savings Rate,"The Only Metric That Truly Matters
How to Calculate Your Savings Rate
The ""Years to FI"" Timeline
The Double-Edged Sword of Saving
How to Increase Your Savings Rate
Savings Rate FAQs",858,6,1,<truncated>,5119,18099166241198514925,
20,https://firemaths.info/emergency-fund-where,Where to Keep Your Emergency Fund: Accessibility vs. Yield,text/html; charset=utf-8,false,200,0,true,Discover the best places to store your emergency fund. Balance high interest yields with immediate accessibility to optimize your cash buffer.,Where to Keep Your Emergency Fund,"The Core Rule: Insurance, Not Investment
The Tiered Strategy
What About Money Market Funds?
Optimizing Your Cash",553,8,1,<truncated>,3192,3449061658660394855,
20,https://firemaths.info/list-credit-cards,Best No-Fee Credit Cards: Top Cashback & Travel Picks,text/html; charset=utf-8,false,200,0,true,"Compare the best no-annual-fee credit cards: Chase Freedom Unlimited, Citi Double Cash, Capital One VentureOne, and more.",Best No-Fee Credit Cards: Top Cashback & Travel Picks,"Best No-Fee Credit Cards Compared
Quick Comparison Matrix
Why Choose a No-Fee Credit Card?
Cashback vs. Travel Rewards
Maximizing Your Rewards Strategy",931,1,1,<truncated>,5932,16383063773012599046,
20,https://firemaths.info/fire-retirement-letter,Your FIRE Retirement Letter: The Final Transition,text/html; charset=utf-8,false,200,0,true,"Retirement letter — financial checklist before quitting, transition. How to safely pull the plug on your career.",Your FIRE Retirement Letter: The Final Transition,"The Pre-Quitting Financial Checklist
Drafting the Resignation Letter",980,3,1,<truncated>,5924,15300644163983315948,
20,https://firemaths.info/tax-brackets-comparison,Income Tax Brackets by Country 2026 | firemaths.info,text/html; charset=utf-8,false,200,0,true,,Income Tax Brackets by Country 2026,"Methodology
Frequently Asked Questions",444,2,1,<truncated>,2965,16241126660322788186,
20,https://firemaths.info/guide-bundling-insurance,Bundling Insurance Guide: When to Combine Auto & Home,text/html; charset=utf-8,false,200,0,true,"Discover the pros and cons of bundling home and auto insurance, average savings, and situations where keeping policies separate actually saves you money.",Guide to Bundling Insurance,"What is Insurance Bundling?
The Benefits of Bundling
When Should You NOT Bundle?
How to Shop for the Best Deal
Frequently Asked Questions",904,5,1,<truncated>,5539,15308788603196624231,
20,https://firemaths.info/boat-loan-calculator,Boat Loan Calculator,text/html; charset=utf-8,false,200,0,true,Thinking about buying a boat? What dealerships aren't telling you about the true cost of marine financing might surprise you.,Boat Loan Calculator,"Understanding Marine Financing: The True Cost of Boat Ownership
Frequently Asked Questions",1394,2,1,<truncated>,8553,1269044212228971707,
20,https://firemaths.info/tax-loss-harvesting-tool,Tax-Loss Harvesting Tool,text/html; charset=utf-8,false,200,0,true,Calculate your potential tax savings from harvesting investment losses.,Tax-Loss Harvesting Tool,"Calculate Tax Savings
The Mathematics of Tax-Loss Harvesting",282,2,1,<truncated>,1806,18220342190785286910,
20,https://firemaths.info/inflation-calculator,Inflation Calculator | Purchasing Power & Historical CPI Data | FireMaths,text/html; charset=utf-8,false,200,0,true,Think your money is safe under the mattress? Discover the silent tax eating your savings. Calculate exact purchasing power loss from 1913 to today with our.,Inflation Calculator,"Calculation Details
Purchasing Power
Value Over Time (Timeline)
Historical & Future Context
Understanding the Inflation Calculator
Frequently Asked Questions",542,1,1,<truncated>,3264,1709720490421607406,
20,https://firemaths.info/net-worth-calculator,Net Worth Calculator: Track Your Financial Health | FireMaths,text/html; charset=utf-8,false,200,0,true,Surprising truth about wealth: Your actual net worth might be shockingly different than you think. Discover the one hidden metric that decides when you can.,Net Worth Calculator: Track Your Financial Health,"Understanding Your Net Worth
Frequently Asked Questions",555,2,1,<truncated>,3368,14342705371808386621,
20,https://firemaths.info/fire-calculator,FIRE Calculator — Find Your Financial Independence Number,text/html; charset=utf-8,false,200,0,true,"Calculate your FIRE number (Financial Independence, Retire Early). See your retirement date and required savings based on expenses, savings rate, and returns.",FIRE Calculator — Find Your Financial Independence Number,"What is a FIRE Number?
How to Calculate Your FIRE Number
Tips to Reach Financial Independence Faster",378,2,1,<truncated>,2325,17488662701228518714,
20,https://firemaths.info/profit-margin,Profit Margin Calculator | firemaths.info,text/html; charset=utf-8,false,200,0,true,"Calculate gross, operating, and net profit margins. Easily determine your markup percentage based on revenue and costs.",Profit Margin Calculator,"Financial Details
Margin Analysis
Understanding Profit Margins
Margin vs. Markup",509,1,1,<truncated>,3168,1417944725425492776,
20,https://firemaths.info/annuity-calculator,Annuity Payout & Growth Calculator,text/html; charset=utf-8,false,200,0,true,"Will your retirement savings actually last? Model different payout structures, visualize growth over time, and determine the exact monthly income your...",Annuity Payout Calculator,"Understanding Annuities and Payout Mathematics
Frequently Asked Questions",1277,1,1,<truncated>,7976,3902616620070084844,
20,https://firemaths.info/condo-insurance-guide,Condo Insurance Guide (HO-6): Understanding HOA Policies,text/html; charset=utf-8,false,200,0,true,"Navigate condo insurance (HO-6). Learn what your HOA master policy covers, what you must insure, and how to protect your unit and personal belongings.",Condo Insurance Guide (HO-6),"The Master Policy vs. Your HO-6 Policy
Decoding the Master Policy: Bare Walls vs. All-In
Key Coverages in an HO-6 Policy
How Much Does Condo Insurance Cost?
Frequently Asked Questions",929,3,1,<truncated>,5900,14436009847105900353,
20,https://firemaths.info/rule-of-72,Rule of 72 Calculator | firemaths.info,text/html; charset=utf-8,false,200,0,true,"Calculate the doubling time of an investment using the Rule of 72, Rule of 70, Rule of 69.3, and exact formulas.",Rule of 72 Calculator,"Investment Details
Doubling Time
What is the Rule of 72?
Rule of 72 vs. Rule of 70 vs. Rule of 69.3
Why is Exact Time Different?",349,2,1,<truncated>,2018,3119891736359595868,
20,https://firemaths.info/emergency-fund-guide,Emergency Fund Guide: Sizing & Where to Keep It,text/html; charset=utf-8,false,200,0,true,"Emergency fund — how much, where to keep it, HYSA comparison. A vital step for financial stability before investing.",Emergency Fund Guide: Sizing & Where to Keep It,"How Much to Keep in Your Emergency Fund?
Where to Keep Your Emergency Fund
When to Use the Emergency Fund",865,5,1,<truncated>,5305,3268150529043139821,
20,https://firemaths.info/freight-class-calculator,Freight Class Calculator: Instantly Determine NMFC & Density,text/html; charset=utf-8,false,200,0,true,Stop guessing your shipping class and risking unexpected fees. Enter your item's dimensions and weight to instantly calculate density and standard freight.,Freight Class Calculator,"Understanding Freight Class and Density
Frequently Asked Questions",1498,1,1,<truncated>,9121,15542921279026102122,
20,https://firemaths.info/chime-credit-builder-card,Chime Credit Builder Card Review & Guide,text/html; charset=utf-8,false,200,0,true,Can you really build credit without debt? We break down exactly how the Chime Credit Builder Card works—and the major catch no one mentions.,Chime Credit Builder Card Guide,"The Paradox of Building Credit
Why the Chime Credit Builder is Revolutionary
Real-World Example: Building Credit on Autopilot
The Catch: Why It's Not a ""Forever"" Card
Why it Matters for FIRE
Frequently Asked Questions",1558,4,1,<truncated>,9136,3211713208301190062,
20,https://firemaths.info/federal-tax-calculator,Federal Tax Calculator 2024-2025 - FireMaths,text/html; charset=utf-8,false,200,0,true,"Quickly estimate your federal income tax, marginal tax bracket, and effective tax rate for 2024 and 2025 with our interactive calculator.",Federal Tax Calculator,"Understanding the Nuances of Federal Income Taxes
Frequently Asked Questions",1338,2,1,<truncated>,8134,16174034331637882518,
20,https://firemaths.info/credit-card-payoff-calculator,Credit Card Payoff Calculator | Fire Maths,text/html; charset=utf-8,false,200,0,true,Drowning in high-interest debt? Discover exactly when you'll be debt-free and how much interest you'll pay with our interactive Credit Card Payoff Calculator.,Credit Card Payoff Calculator,"Understanding Your Credit Card Payoff Strategy
Frequently Asked Questions",1332,2,1,<truncated>,8195,2457280134385348038,
20,https://firemaths.info/savings-goal,Savings Goal Calculator | firemaths.info,text/html; charset=utf-8,false,200,0,true,"Calculate how long it will take to reach your savings goal with monthly contributions, considering interest and inflation. Visualize your progress.",Savings Goal Calculator,"Your Goal Inputs
Your Progress Plan
Savings Progress vs Target Goal
How to Reach Your Savings Goal
The Impact of Inflation on Your Savings
Strategies to Hit Your Goal Faster",383,2,1,<truncated>,2473,1230125845101822575,
20,https://firemaths.info/retirement-income-calculator,Retirement Income Calculator: How Long Will Your Savings Last?,text/html; charset=utf-8,false,200,0,true,Most retirees underestimate this crucial expense—find out exactly when your portfolio might hit zero. Adjust your withdrawal rate and see the surprising.,Retirement Income Calculator: How Long Will Your Savings Last?,"Retirement Drawdown Calculator: The 4% Rule Explained
Frequently Asked Questions",455,2,1,<truncated>,2901,1759944738614536019,
20,https://firemaths.info/net-worth-tracker,Net Worth Tracker — Calculate Assets and Liabilities,text/html; charset=utf-8,false,200,0,true,Calculate your net worth by tracking your assets and liabilities. See your overall financial picture with our interactive net worth calculator.,Net Worth Tracker — Calculate Assets and Liabilities,"Assets
Liabilities
What is Net Worth?
How to Calculate Your Net Worth
Why Tracking Net Worth Matters",384,2,1,<truncated>,2418,16727538167621484443,
20,https://firemaths.info/tax-bracket-optimizer,Tax Bracket Optimizer,text/html; charset=utf-8,false,200,0,true,Calculate your marginal vs effective tax rates and discover the best places to contribute to lower your overall taxes.,Tax Bracket Optimizer,"Tax Calculator (2024 Brackets)
Understanding Marginal vs Effective Rates",256,2,1,<truncated>,1561,17252398511586828488,
20,https://firemaths.info/first-home-budget-planner,First Home Budget Planner | I Just Want To,text/html; charset=utf-8,false,200,0,true,"Calculate how much house you can afford based on your income, debts, and the 28/36 rule. See your maximum monthly payment and estimated home price.",First Home Budget Planner,"How Much House Can You Actually Afford?
The Golden Rule of Mortgages: The 28/36 Rule
The PITI Breakdown
Hidden Costs of Homeownership to Budget For
Frequently Asked Questions",939,2,1,<truncated>,5756,16512843807336609584,
