PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Is indexable page,Meta description,H1,H2,No. of content words,No. of internal outlinks,No. of external outlinks,Page text,Extracted text (raw <body>) (length),Text hash,First found at
20,https://thenookienook.com/silicone-lube-guide,Silicone Lubricants Guide | The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"Discover the benefits of silicone-based lubricants, including their long-lasting slip, water resistance, and important safety rules regarding sex toys.",Silicone Lubricants Guide,"The Pros of Silicone Lubricant
The Cons and Toy Warning
When to Choose Silicone Lube
Frequently Asked Questions",526,4,1,<truncated>,3292,1302885501273748566,https://thenookienook.com/
20,https://thenookienook.com/what-is-gender-identity,What is Gender Identity? The Gender Spectrum — The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"An evidence-based guide to gender identity. Learn the difference between sex and gender, understand terminology like transgender and non-binary, and explore the importance of affirming care.",What is Gender Identity?,"Sex vs. Gender: Understanding the Difference
The Gender Spectrum: Key Terminology
The Importance of Affirming Care
Frequently Asked Questions",685,4,1,<truncated>,4554,2828947652996161745,https://thenookienook.com/
20,https://thenookienook.com/what-is-vaginismus,What is Vaginismus? Symptoms & Treatment — The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"An evidence-based guide to vaginismus. Understand the involuntary muscle spasms that cause painful penetration, potential causes, and effective treatments including dilators and physical therapy.",What is Vaginismus?,"Defining Vaginismus
Primary vs. Secondary Vaginismus
Causes and Triggers
Treatment and Finding Help
Frequently Asked Questions",690,4,1,<truncated>,4569,1193446467061931703,https://thenookienook.com/
20,https://thenookienook.com/lube-and-condoms,Lube and Condoms Compatibility Guide | The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"Ensure your safety by understanding which lubricants are compatible with latex, polyurethane, and polyisoprene condoms, and which ones cause breakage.",Lube and Condoms Compatibility Guide,"The Compatibility Cheat Sheet
The Danger of Oil-Based Lubes
Water-Based Lube: The Universal Choice
Silicone Lube: Long-Lasting Protection
Pro-Tip: The ""Drop in the Tip"" Method
Frequently Asked Questions",477,5,1,<truncated>,3135,1396317526623952348,https://thenookienook.com/
20,https://thenookienook.com/water-based-lube-guide,Water-Based Lubricants Guide | The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"Learn everything about water-based personal lubricants, including pros and cons, top uses, ingredients to avoid, and how they compare to other types.",Water-Based Lubricants Guide,"The Pros of Water-Based Lubricant
The Cons and Limitations
Glycerin vs. Glycerin-Free
When to Choose Water-Based Lube
Frequently Asked Questions",562,5,1,<truncated>,3608,15918734376884972589,https://thenookienook.com/
20,https://thenookienook.com/sexual-health-guide,The Comprehensive Guide to Sexual Health | The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"An evidence-based, inclusive guide to sexual health, covering anatomy, STIs, contraception, consent, and holistic well-being.",The Comprehensive Guide to Sexual Health,"Understanding Anatomy
STI Prevention & Testing
Navigating Contraception
Consent & Communication
Debunking Common Myths
When to See a Doctor
The Mind-Body Connection
Related Guides & Tools",627,9,1,<truncated>,4253,4251437868883529848,https://thenookienook.com/
20,https://thenookienook.com/lube-for-menopause,Lubricants for Menopause & Vaginal Dryness | The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"Learn about the best lubricants and moisturizers for managing vaginal dryness during menopause, postpartum, or medical treatments.",Lubricants for Menopause & Vaginal Dryness,"Lubricant vs. Moisturizer
What to Look For in a Lubricant
What to Avoid
When to See a Doctor
Frequently Asked Questions",625,4,1,<truncated>,4196,17559932234742658522,https://thenookienook.com/
20,https://thenookienook.com/lube-ingredients-safety,Lube Ingredient Safety Guide | The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"Understand the science of lubricant ingredients. Learn about osmolality, pH balance, glycerin, parabens, and how to choose body-safe products.",Lube Ingredient Safety Guide,"The Science of Osmolality
The Importance of pH Balance
Ingredients to Avoid
Frequently Asked Questions",714,3,1,<truncated>,4493,18144339685312568972,https://thenookienook.com/
20,https://thenookienook.com/lubricant-guide,The Ultimate Guide to Personal Lubricants | The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"Everything you need to know about personal lubricants. Learn about water-based, silicone, oil-based, and natural lubes, ingredients, and compatibility.",The Ultimate Guide to Personal Lubricants,"Why Use Lubricant?
Types of Personal Lubricants
Health Considerations and Ingredients
Compatibility and Best Practices
Find the Right Lube for You
Frequently Asked Questions",1221,10,1,<truncated>,8066,14175211158950587950,https://thenookienook.com/
20,https://thenookienook.com/what-is-pelvic-floor,What is the Pelvic Floor? Anatomy & Dysfunction — The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"An evidence-based guide to the pelvic floor. Understand its anatomy, common dysfunctions, exercises (like Kegels), and how to seek treatment.",What is the Pelvic Floor?,"Anatomy of the Pelvic Floor
Understanding Pelvic Floor Dysfunction
Treatment and Seeking Help
Frequently Asked Questions",689,4,1,<truncated>,4399,2139437777875613201,https://thenookienook.com/
20,https://thenookienook.com/lube-comparison-tool,Interactive Lube Comparison Tool | The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"Find the perfect lubricant for your needs. Filter by base type, toy compatibility, condom safety, and sensitivity to find your ideal match.",Lube Comparison Tool,Frequently Asked Questions,230,2,1,<truncated>,1485,1213213949031800523,https://thenookienook.com/
20,https://thenookienook.com/natural-lube-guide,Natural & Organic Lubricants Guide | The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"Explore the world of natural lubricants. Learn what 'natural' actually means, the pros and cons of aloe vs. coconut oil, and how to choose safe organic options.",Natural & Organic Lubricants Guide,"What Does ""Natural"" Actually Mean?
The Danger of ""Natural"" Additives
Aloe Vera: The Star of Natural Lubes
Coconut Oil: The Popular Oil Option
How to Choose a Safe Natural Lube
Frequently Asked Questions",655,5,1,<truncated>,4207,16879295882309478844,https://thenookienook.com/
20,https://thenookienook.com/what-is-consent,What is Consent? Enthusiastic Consent & Boundaries — The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"An evidence-based guide to understanding sexual consent, including legal definitions, enthusiastic consent, gray areas, and effective communication.",What is Consent?,"Defining Sexual Consent
Legal Definitions vs. Enthusiastic Consent
Navigating the ""Gray Areas""
Frequently Asked Questions",635,4,1,<truncated>,4103,15371531489252563799,https://thenookienook.com/
20,https://thenookienook.com/consent-communication-guide,Consent & Sexual Communication Guide | The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"Learn about the enthusiastic consent model, how to ask, how to say no, and navigating desire differences in relationships.",The Guide to Consent & Sexual Communication,"The Enthusiastic Consent Model
How to Ask for Consent
How to Say No (and How to Hear It)
Consent in Long-Term Relationships
Communication Frameworks: The Want/Will/Won't List",618,3,1,<truncated>,3974,1174140279893822355,https://thenookienook.com/
20,https://thenookienook.com/oil-based-lube-guide,Oil-Based Lubricants Guide | The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"Learn about oil-based lubricants, including natural options like coconut oil, when they are best used, and the critical danger they pose to latex condoms.",Oil-Based Lubricants Guide,"The Golden Rule: Oils Destroy Latex
The Pros of Oil-Based Lubricant
The Cons and Health Risks
The Coconut Oil Debate
When to Choose Oil-Based Lube
Frequently Asked Questions",618,4,1,<truncated>,4018,17289770694076911033,https://thenookienook.com/
20,https://thenookienook.com/sexual-health-myths,Sexual Health Myths vs Facts Quiz | The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"Test your knowledge with our interactive quiz. We debunk common myths about pregnancy, STIs, and anatomy with evidence-based facts.",Sexual Health: Myth vs. Fact,"Quiz Complete!
Why Misinformation Spreads",203,3,1,<truncated>,1390,466433076418683584,https://thenookienook.com/
20,https://thenookienook.com/fertility-window-calculator,Interactive Fertility Window Calculator | The Nookie Nook,text/html; charset=utf-8,false,200,0,true,Estimate your fertile window and ovulation day based on your menstrual cycle. Includes a visual calendar and evidence-based tips.,Fertility Window Calculator,Understanding the Fertile Window,467,4,1,<truncated>,2976,54810757544098641,https://thenookienook.com/
20,https://thenookienook.com/pleasure-anatomy-guide,Anatomy & Pleasure Guide | The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"Understand your body. A detailed guide to vulvar and penile anatomy, erogenous zones, and the arousal response cycle.",Anatomy & Pleasure Guide,"Vulvar Anatomy
Penile & Testicular Anatomy
Erogenous Zones Beyond the Genitals
The Arousal Response Cycle
When Pleasure Is Associated with Pain",617,3,1,<truncated>,4062,2947927966543371127,https://thenookienook.com/
20,https://thenookienook.com/what-is-sexual-orientation,What is Sexual Orientation? The Spectrum of Attraction — The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"An evidence-based guide to sexual orientation. Explore the spectrum of attraction, the difference between identity and behavior, and the coming out process.",What is Sexual Orientation?,"Defining Sexual Orientation
The Spectrum of Attraction
Identity vs. Behavior
Sexual vs. Romantic Orientation
Frequently Asked Questions",681,4,1,<truncated>,4377,18041581456391368219,https://thenookienook.com/
20,https://thenookienook.com/sti-testing-guide,Complete STI Testing Guide & Window Periods | The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"Understand window periods, testing frequency, and what to expect at a clinic. Your evidence-based guide to STI testing.",The Complete STI Testing Guide,"When to Get Tested
Understanding Window Periods
What to Expect at the Clinic
Reading Your Results",507,2,1,<truncated>,3184,15942307077044944018,https://thenookienook.com/
20,https://thenookienook.com/contraception-comparison,Interactive Contraception Comparison Tool | The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"Compare contraception methods side-by-side: pill, IUD, implant, condoms, and more. Filter by effectiveness, hormones, and STI protection.",Contraception Comparison Tool,,133,2,1,<truncated>,893,4090777127474422239,https://thenookienook.com/
20,https://thenookienook.com/what-is-libido,What is Libido? Desire & Mismatched Sex Drives — The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"An evidence-based guide to libido. Explore the factors that affect sex drive, understand spontaneous vs. responsive desire, and learn how to navigate mismatched libidos.",What is Libido?,"Defining Libido and Sex Drive
Spontaneous vs. Responsive Desire
Factors That Affect Libido
Navigating Mismatched Libidos
Frequently Asked Questions",745,4,1,<truncated>,4999,14476984030415864268,https://thenookienook.com/
20,https://thenookienook.com/guide-talking-to-doctor,Talking to Your Doctor About Sexual Health | The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"Overcome embarrassment, learn what to ask, and advocate for yourself. A guide to finding sex-positive and inclusive healthcare.",How to Talk to Your Doctor,"Overcoming the Embarrassment
What Your Doctor Needs to Know
Questions You Should Ask
Finding a Sex-Positive Provider",555,2,1,<truncated>,3544,4125627607734743039,https://thenookienook.com/
20,https://thenookienook.com/relationship-health-check,Relationship Health Assessment Tool | The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"Evaluate your relationship's communication, trust, and intimacy with our interactive self-assessment. Gain insights and actionable tips.",Relationship Health Assessment,"Ready to reflect?
Your Assessment Results
What Makes a Healthy Relationship?",367,3,1,<truncated>,2407,757723038704963841,https://thenookienook.com/
20,https://thenookienook.com/sexual-health-glossary,The Complete Sexual Health Glossary — The Nookie Nook,text/html; charset=utf-8,false,200,0,true,"A comprehensive glossary of sexual health terms covering anatomy, STIs, contraception, gender identity, relationships, and more.",The Complete Sexual Health Glossary,"A Guide to Sexual Health Terms
Anatomy & Physiology
Desire, Pleasure, and Relationships
Identity and Orientation
Infections and Health
Frequently Asked Questions
Continue Learning",904,9,1,<truncated>,6010,163635742664615298,https://thenookienook.com/
