Link type,Is nofollow,Source URL,Source HTTP status code,Target URL,Target HTTP status code,Anchor,No. of dofollow inlinks to target,No. of nofollow inlinks to target,Is source canonical,Is source noindex,Is target canonical,Is target noindex,Is link internal
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/favicon-generator,200,"📖 Favicon Generator | Create Free ICO, PNG, SVG Favicons Generate favicons instantly from text, emoji, or uploaded images. Export to ICO, PNG, SVG, and Apple Touch Icon…",1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/lorem-ipsum,200,"📖 Lorem Ipsum Generator | Free Online Tool Generate placeholder text instantly in paragraphs, sentences, or words. Options for HTML wrapping, plain text, and…",1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/text-transform,200,"📖 Text Case Converter | Free Online Tool Convert text to UPPERCASE, lowercase, Title Case, camelCase, snake_case, kebab-case, PascalCase, and more instantly.…",1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/http-status-codes,200,📖 HTTP Status Codes Reference: Every Code Explained with Think you know every error? Explore all HTTP status codes (1xx-5xx) and discover the hidden reasons your site might be…,1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/chmod-calculator,200,https://siliconbased.dev/chmod/666,200,chmod 666,1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/url-encoder,200,"📖 URL Encoder & Decoder | Free Online Tool Encode or decode URLs and query strings instantly. Handles special characters, Unicode, and double-encoding. Batch mode…",1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/chmod-recursive,200,"📖 Find & Replace Text Tool | Free Online Utility Find and replace text online with support for regular expressions, case sensitivity, whole words, and multiline. Free…",1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/html-entities,200,"📖 Also encode standard ASCII characters Convert special characters to HTML entities and back. Supports named entities, decimal, and hexadecimal notation. Free,…",1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/ssl-certificate-checker,200,"🔍 SSL Certificate Checker: Verify HTTPS, Expiry & Chain of See what 90% of web servers miss about their SSL configuration. Check expiry, issuer, and trust chains instantly—before…",1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/fractions-calculator,200,"🧮 Fractions Calculator: Add, Subtract, Multiply & Divide Stop struggling with numerators and denominators. See exactly how to solve complex fraction equations step-by-step—what…",1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/adobe-qr-code-generator,200,🛠️ Adobe QR Code Generator Learn how to bridge the physical and digital worlds using an Adobe QR Code Generator. Find out the secret to making…,1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/2-hour-timer,200,🛠️ 2 Hour Timer - Focus & Productivity Countdown Most people fail at deep work because they try to concentrate for too long. Discover why a 120-minute block is the…,1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/ip-lookup,200,"📖 Copy Lookup IP geolocation, ISP, ASN, and reverse DNS. Supports IPv4 and IPv6. Free, client-side, and works offline.",1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/sql-formatter,200,"📖 SQL Formatter & Beautifier — Format and Beautify SQL Queries Format and beautify SQL queries with proper indentation. Supports MySQL, PostgreSQL, SQLite, and SQL Server syntax.…",1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/js-framework-sizes,200,"📖 JavaScript Framework Bundle Size Comparison 2026 Compare the minified and gzipped sizes, downloads, and popularity of modern JS frameworks. Original research by…",1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/unix-timestamp-converter,200,🛠️ Unix Timestamp Converter & Epoch Time Calculator 1.7 billion seconds have passed since the beginning of time! Uncover the hidden milestones of epoch time and decode…,1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/html-markdown,200,"📖 HTML ↔ Markdown Converter | Free Online Tool Convert HTML to Markdown or Markdown to HTML. Supports tables, images, and code blocks. Free, fast, and runs locally in…",1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/bing-ai-image-generator,200,🛠️ Bing AI Image Generator Unleash your creativity with the Bing AI Image Generator. Learn the prompting techniques that separate amateur…,1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/timestamp-converter,200,"📖 Copy Convert Unix timestamps, ISO 8601, and RFC 2822 dates across multiple timezones instantly. Free, client-side, and works…",1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/list-icon-sets,200,"📋 Best Free Icon Sets | Curated Developer List & Comparison Compare the best free icon libraries for modern web development: Lucide, Heroicons, Phosphor, Tabler, and Feather. View…",1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/js-minifier,200,🛠️ JavaScript Minifier — Compress & Minify JS Code Online Minify your JavaScript code online instantly. Remove whitespace and comments to reduce file size. Runs securely in your…,1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/markdown-preview,200,"📖 Markdown Live Preview | Free Online Editor & Viewer Write Markdown and see the rendered HTML in real time. Supports GFM tables, task lists, and syntax highlighting. Free,…",1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/readme-generator,200,"📖 README Generator | Free Online Tool Generate professional README.md files quickly. Includes sections for install, usage, API, contributing, and license…",1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/placeholder-image,200,"📖 Placeholder Image Generator | Free Online Tool Generate custom placeholder images instantly with custom dimensions, colors, and text. Download as PNG or copy Data…",1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/guide-sql-basics,200,"📖 SQL Quick Reference Guide | Commands & Examples A comprehensive developer cheat sheet for SQL. Covers SELECT, JOINs, GROUP BY, subqueries, and window functions with…",1,0,true,false,true,false,true
Href link,false,https://siliconbased.dev/,200,https://siliconbased.dev/bottleneck-calculator,200,🧮 PC Bottleneck Calculator & Analyzer Are you leaving massive performance on the table? Discover the hidden metric that reveals if your CPU or GPU is…,1,0,true,false,true,false,true
